SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating
SESSION09552,Undergraduate,Math,21/1/2025,20.94,5,Studying,3,Assignment Completed,TRUE,2.8
SESSION09553,Undergraduate,Business,5/2/2025,4.57,2,Homework Help,4,Confused,FALSE,3.4
SESSION09554,Undergraduate,Engineering,6/7/2024,12.39,2,Studying,4,Assignment Completed,TRUE,3.4
SESSION09555,Undergraduate,History,27/6/2024,17.13,3,Writing,3,Idea Drafted,FALSE,2.3
SESSION09556,Undergraduate,Biology,2/11/2024,24.93,6,Writing,5,Assignment Completed,TRUE,5
SESSION09557,Undergraduate,Business,21/12/2024,18.22,4,Homework Help,5,Confused,FALSE,3.8
SESSION09558,Undergraduate,Math,25/12/2024,15.52,3,Coding,4,Idea Drafted,TRUE,5
SESSION09559,Undergraduate,Biology,13/2/2025,46.62,22,Writing,4,Assignment Completed,TRUE,4.4
SESSION09560,Undergraduate,Computer Science,23/10/2024,47.37,22,Brainstorming,4,Confused,FALSE,3.8
SESSION09561,Undergraduate,Psychology,5/7/2024,14.01,4,Writing,4,Idea Drafted,TRUE,3.4
SESSION09562,Undergraduate,Computer Science,17/7/2024,13.92,5,Homework Help,2,Assignment Completed,TRUE,2.3
SESSION09563,Undergraduate,Psychology,31/7/2024,10.35,2,Homework Help,4,Assignment Completed,TRUE,4.5
SESSION09564,Graduate,Psychology,2/1/2025,8.24,2,Homework Help,5,Gave Up,FALSE,5
SESSION09565,Undergraduate,Computer Science,26/9/2024,15.1,6,Homework Help,3,Gave Up,TRUE,2.8
SESSION09566,Undergraduate,Business,16/8/2024,11.36,4,Writing,4,Assignment Completed,TRUE,3.7
SESSION09567,Undergraduate,Engineering,31/10/2024,25.96,7,Homework Help,4,Gave Up,TRUE,3.9
SESSION09568,Undergraduate,Psychology,29/4/2025,4,1,Studying,3,Confused,FALSE,2.9
SESSION09569,Undergraduate,Computer Science,28/1/2025,28.16,6,Studying,4,Confused,FALSE,3.9
SESSION09570,High School,Engineering,28/6/2024,42.37,8,Homework Help,2,Assignment Completed,TRUE,3.1
SESSION09571,High School,Psychology,4/7/2024,17.84,5,Coding,5,Assignment Completed,FALSE,5
SESSION09572,Undergraduate,Biology,30/4/2025,9.01,1,Writing,2,Assignment Completed,TRUE,1
SESSION09573,Undergraduate,Math,20/12/2024,5.07,1,Coding,4,Assignment Completed,TRUE,4.2
SESSION09574,High School,Engineering,15/9/2024,28.92,9,Homework Help,4,Idea Drafted,TRUE,3.9
SESSION09575,High School,History,17/2/2025,39.44,7,Writing,3,Idea Drafted,TRUE,3.2
SESSION09576,Graduate,Computer Science,20/12/2024,17.91,3,Studying,5,Idea Drafted,TRUE,5
SESSION09577,Graduate,Business,28/7/2024,28.16,9,Studying,3,Idea Drafted,TRUE,2.1
SESSION09578,Undergraduate,Computer Science,5/9/2024,32.3,10,Writing,2,Idea Drafted,TRUE,3
SESSION09579,High School,Math,12/4/2025,16,3,Studying,4,Assignment Completed,TRUE,3.6
SESSION09580,High School,Engineering,22/4/2025,9.65,2,Brainstorming,4,Confused,FALSE,2.6
SESSION09581,Undergraduate,Computer Science,7/7/2024,3.5,1,Coding,3,Confused,TRUE,2.5
SESSION09582,Graduate,Math,5/3/2025,17.31,4,Writing,4,Idea Drafted,TRUE,4.2
SESSION09583,Undergraduate,Business,16/12/2024,27.68,5,Studying,3,Idea Drafted,FALSE,2.4
SESSION09584,High School,Math,29/8/2024,23.18,9,Writing,4,Idea Drafted,TRUE,4
SESSION09585,Graduate,Computer Science,25/8/2024,18.31,3,Studying,3,Idea Drafted,TRUE,1.9
SESSION09586,Undergraduate,History,30/7/2024,12.09,2,Homework Help,4,Idea Drafted,TRUE,4.3
SESSION09587,Graduate,History,5/8/2024,23.29,6,Writing,5,Assignment Completed,TRUE,3.9
SESSION09588,Undergraduate,Math,11/9/2024,3.54,1,Homework Help,4,Assignment Completed,TRUE,4.1
SESSION09589,High School,Business,19/1/2025,5.95,1,Coding,4,Assignment Completed,FALSE,2.7
SESSION09590,Undergraduate,Biology,5/5/2025,1.53,1,Research,5,Confused,TRUE,5
SESSION09591,Undergraduate,Engineering,18/11/2024,9.05,1,Homework Help,4,Idea Drafted,FALSE,3.4
SESSION09592,Undergraduate,Biology,29/1/2025,4.42,1,Coding,3,Idea Drafted,TRUE,3
SESSION09593,Graduate,Psychology,10/7/2024,21.46,4,Brainstorming,5,Idea Drafted,FALSE,5
SESSION09594,Undergraduate,Math,8/4/2025,8.65,3,Writing,2,Idea Drafted,TRUE,1
SESSION09595,Undergraduate,Engineering,7/1/2025,12.77,3,Homework Help,2,Assignment Completed,TRUE,2.3
SESSION09596,High School,Computer Science,24/12/2024,39.31,8,Homework Help,4,Confused,FALSE,3.5
SESSION09597,High School,Engineering,2/6/2025,17.86,6,Coding,4,Confused,FALSE,2.9
SESSION09598,Undergraduate,Psychology,23/7/2024,42.94,9,Brainstorming,3,Assignment Completed,TRUE,2.2
SESSION09599,Undergraduate,Computer Science,5/3/2025,36.38,15,Writing,4,Idea Drafted,TRUE,3
SESSION09600,Undergraduate,Business,22/11/2024,14.91,3,Writing,3,Idea Drafted,TRUE,2
SESSION09601,Undergraduate,Computer Science,2/1/2025,26.5,5,Homework Help,3,Confused,FALSE,3
SESSION09602,Undergraduate,History,18/8/2024,38.53,16,Homework Help,3,Assignment Completed,TRUE,3.1
SESSION09603,High School,Psychology,4/9/2024,65.25,14,Research,5,Idea Drafted,TRUE,5
SESSION09604,Undergraduate,Business,9/8/2024,7.16,1,Coding,4,Idea Drafted,TRUE,3.9
SESSION09605,Graduate,History,3/7/2024,21.96,6,Studying,3,Assignment Completed,TRUE,3.4
SESSION09606,Undergraduate,Business,2/5/2025,39.9,8,Writing,3,Idea Drafted,FALSE,3.5
SESSION09607,Graduate,Math,9/5/2025,11.62,3,Writing,3,Idea Drafted,TRUE,3.3
SESSION09608,Undergraduate,Engineering,30/9/2024,6.07,1,Writing,2,Idea Drafted,TRUE,1.8
SESSION09609,Undergraduate,Biology,24/10/2024,30.1,13,Brainstorming,4,Idea Drafted,TRUE,5
SESSION09610,Graduate,Computer Science,27/5/2025,31.32,15,Studying,2,Assignment Completed,FALSE,2.9
SESSION09611,Undergraduate,Psychology,17/6/2025,3.67,1,Writing,3,Idea Drafted,TRUE,2.8
SESSION09612,Undergraduate,Biology,26/3/2025,2.64,1,Writing,2,Assignment Completed,TRUE,1.8
SESSION09613,Undergraduate,Math,20/4/2025,8.11,2,Studying,2,Assignment Completed,TRUE,1
SESSION09614,Undergraduate,Biology,10/10/2024,39.42,8,Writing,3,Assignment Completed,TRUE,2.4
SESSION09615,Undergraduate,Biology,8/4/2025,7.34,1,Brainstorming,3,Assignment Completed,TRUE,3.5
SESSION09616,Undergraduate,Computer Science,29/11/2024,9.08,1,Studying,5,Confused,TRUE,5
SESSION09617,Graduate,Biology,27/4/2025,21.29,8,Coding,4,Gave Up,TRUE,3.6
SESSION09618,Undergraduate,Psychology,6/8/2024,39.78,10,Studying,1,Assignment Completed,TRUE,1
SESSION09619,High School,Computer Science,2/1/2025,33.85,9,Studying,2,Confused,TRUE,1
SESSION09620,High School,Math,6/8/2024,24.17,6,Homework Help,5,Idea Drafted,TRUE,3.8
SESSION09621,Graduate,Psychology,31/1/2025,10.57,3,Writing,3,Confused,TRUE,2
SESSION09622,Undergraduate,Psychology,27/8/2024,19.31,7,Writing,4,Confused,FALSE,3.8
SESSION09623,Undergraduate,Psychology,22/1/2025,17.98,5,Studying,3,Idea Drafted,TRUE,3.3
SESSION09624,Undergraduate,Math,3/5/2025,13.61,2,Homework Help,2,Idea Drafted,TRUE,1.8
SESSION09625,Undergraduate,Engineering,20/7/2024,20.29,6,Studying,4,Assignment Completed,TRUE,5
SESSION09626,Undergraduate,Computer Science,25/12/2024,38.18,11,Coding,4,Assignment Completed,TRUE,3.6
SESSION09627,Graduate,Math,13/5/2025,2.44,1,Homework Help,5,Assignment Completed,TRUE,5
SESSION09628,Undergraduate,Business,26/6/2024,4.42,1,Coding,5,Idea Drafted,TRUE,5
SESSION09629,Undergraduate,Computer Science,17/12/2024,68.47,34,Homework Help,3,Idea Drafted,FALSE,2.6
SESSION09630,Graduate,Math,1/10/2024,4.57,1,Research,2,Confused,TRUE,1.4
SESSION09631,Graduate,Business,20/10/2024,10.01,2,Homework Help,3,Idea Drafted,TRUE,1.7
SESSION09632,Undergraduate,Computer Science,27/9/2024,9.63,3,Homework Help,3,Assignment Completed,TRUE,3.3
SESSION09633,Graduate,Engineering,29/11/2024,30.41,9,Studying,3,Confused,FALSE,3.2
SESSION09634,Undergraduate,History,14/7/2024,23.21,5,Coding,5,Assignment Completed,TRUE,5
SESSION09635,Graduate,Psychology,19/8/2024,4.34,1,Coding,4,Assignment Completed,TRUE,4.7
SESSION09636,Graduate,Engineering,10/5/2025,18.8,4,Homework Help,4,Gave Up,FALSE,3.7
SESSION09637,Graduate,Math,19/9/2024,20.63,5,Homework Help,3,Idea Drafted,FALSE,4.3
SESSION09638,Undergraduate,Business,14/4/2025,5.78,1,Homework Help,3,Idea Drafted,FALSE,3
SESSION09639,High School,Math,19/10/2024,19.35,4,Writing,3,Confused,TRUE,4.5
SESSION09640,Graduate,Biology,15/10/2024,33.21,6,Homework Help,5,Assignment Completed,TRUE,2.8
SESSION09641,High School,Biology,22/5/2025,16.24,3,Coding,2,Assignment Completed,TRUE,2.4
SESSION09642,Undergraduate,Psychology,25/4/2025,27.26,6,Writing,3,Idea Drafted,TRUE,4.1
SESSION09643,Undergraduate,History,20/6/2025,24.44,8,Coding,2,Assignment Completed,TRUE,1.5
SESSION09644,Undergraduate,Biology,9/6/2025,5.26,1,Writing,3,Assignment Completed,TRUE,3.9
SESSION09645,Undergraduate,Psychology,14/8/2024,44.56,9,Homework Help,3,Assignment Completed,TRUE,3.9
SESSION09646,Undergraduate,Computer Science,3/9/2024,30.82,7,Brainstorming,3,Idea Drafted,TRUE,2
SESSION09647,Undergraduate,Computer Science,11/11/2024,12.19,2,Studying,3,Confused,FALSE,4.4
SESSION09648,Undergraduate,Math,19/8/2024,27.48,8,Homework Help,5,Assignment Completed,TRUE,4.9
SESSION09649,Undergraduate,Biology,30/7/2024,3.57,1,Coding,5,Assignment Completed,TRUE,4.8
SESSION09650,Undergraduate,History,2/3/2025,15.74,5,Brainstorming,2,Idea Drafted,TRUE,2.1
SESSION09651,Undergraduate,History,25/11/2024,34.91,10,Writing,5,Idea Drafted,TRUE,5
SESSION09652,Graduate,Computer Science,29/6/2024,10.6,4,Coding,4,Confused,FALSE,2.4
SESSION09653,Undergraduate,Math,18/8/2024,26.51,12,Homework Help,3,Gave Up,FALSE,4.2
SESSION09654,Undergraduate,Math,3/11/2024,4.78,2,Writing,5,Assignment Completed,TRUE,5
SESSION09655,Undergraduate,History,2/9/2024,9.02,2,Coding,4,Gave Up,TRUE,5
SESSION09656,Undergraduate,Engineering,15/9/2024,3.16,1,Coding,4,Assignment Completed,TRUE,4.2
SESSION09657,Undergraduate,Psychology,12/6/2025,38.76,8,Coding,1,Assignment Completed,TRUE,1.9
SESSION09658,High School,Biology,7/2/2025,47.69,15,Writing,3,Confused,FALSE,2.8
SESSION09659,High School,History,6/10/2024,20.38,4,Coding,2,Assignment Completed,TRUE,2.6
SESSION09660,Undergraduate,Biology,13/4/2025,56.91,15,Coding,4,Assignment Completed,TRUE,4.1
SESSION09661,Undergraduate,Math,25/7/2024,28.29,8,Homework Help,1,Assignment Completed,TRUE,1
SESSION09662,High School,History,18/8/2024,18.89,9,Homework Help,4,Assignment Completed,TRUE,3.8
SESSION09663,Undergraduate,Biology,4/4/2025,23.91,5,Studying,3,Assignment Completed,TRUE,3.6
SESSION09664,High School,History,13/6/2025,18.65,5,Studying,4,Gave Up,FALSE,4.5
SESSION09665,Undergraduate,Biology,22/6/2025,64.83,21,Homework Help,3,Idea Drafted,FALSE,1.7
SESSION09666,High School,Computer Science,8/3/2025,5.12,1,Coding,3,Assignment Completed,TRUE,2
SESSION09667,High School,Business,3/4/2025,50.79,16,Studying,5,Assignment Completed,TRUE,4.8
SESSION09668,High School,Engineering,30/6/2024,21.98,4,Writing,1,Idea Drafted,TRUE,1
SESSION09669,High School,History,5/2/2025,25.04,8,Writing,4,Assignment Completed,TRUE,2.8
SESSION09670,Undergraduate,Math,7/10/2024,3.76,1,Homework Help,4,Assignment Completed,TRUE,3.8
SESSION09671,Undergraduate,Engineering,20/10/2024,24.16,5,Homework Help,3,Assignment Completed,TRUE,2.7
SESSION09672,Undergraduate,Psychology,8/4/2025,24.99,9,Writing,4,Assignment Completed,TRUE,5
SESSION09673,High School,Business,9/5/2025,10.03,3,Brainstorming,2,Assignment Completed,TRUE,2.4
SESSION09674,Undergraduate,Computer Science,14/12/2024,44.1,12,Coding,4,Confused,TRUE,3.8
SESSION09675,Graduate,Psychology,29/4/2025,17.49,4,Writing,4,Idea Drafted,TRUE,2.8
SESSION09676,Undergraduate,Math,17/5/2025,33.92,16,Studying,3,Assignment Completed,TRUE,2.6
SESSION09677,Graduate,History,25/12/2024,35.35,7,Writing,4,Idea Drafted,TRUE,4.9
SESSION09678,High School,Computer Science,2/6/2025,14.83,7,Research,3,Confused,TRUE,3.2
SESSION09679,High School,History,2/9/2024,29.54,8,Homework Help,4,Assignment Completed,TRUE,2.5
SESSION09680,Undergraduate,History,16/11/2024,19.19,5,Coding,3,Assignment Completed,TRUE,2.7
SESSION09681,Undergraduate,Biology,18/2/2025,21.94,4,Coding,4,Assignment Completed,TRUE,3.1
SESSION09682,Undergraduate,Biology,2/7/2024,6.31,1,Coding,4,Gave Up,TRUE,5
SESSION09683,Undergraduate,Engineering,12/9/2024,9.88,2,Writing,3,Assignment Completed,TRUE,3.3
SESSION09684,Undergraduate,Engineering,12/3/2025,48.81,16,Writing,4,Idea Drafted,TRUE,5
SESSION09685,Undergraduate,Psychology,2/9/2024,52.21,12,Coding,2,Gave Up,TRUE,2.7
SESSION09686,Undergraduate,Computer Science,4/12/2024,10.04,3,Homework Help,1,Gave Up,FALSE,1
SESSION09687,Graduate,Biology,28/2/2025,55.45,20,Coding,4,Assignment Completed,TRUE,4.8
SESSION09688,High School,History,21/2/2025,8.12,2,Research,3,Idea Drafted,TRUE,3.9
SESSION09689,Undergraduate,Computer Science,8/11/2024,5.78,1,Writing,3,Assignment Completed,TRUE,3.5
SESSION09690,High School,Math,24/10/2024,66.63,22,Homework Help,3,Assignment Completed,FALSE,2.1
SESSION09691,High School,Business,30/7/2024,5.03,1,Studying,3,Confused,FALSE,3.4
SESSION09692,High School,Engineering,19/9/2024,12.34,3,Studying,3,Assignment Completed,TRUE,4.6
SESSION09693,Undergraduate,Engineering,17/6/2025,11.73,4,Coding,2,Assignment Completed,TRUE,1.2
SESSION09694,Undergraduate,Computer Science,13/8/2024,10.38,2,Coding,3,Assignment Completed,TRUE,3.3
SESSION09695,Undergraduate,Biology,23/12/2024,2.89,1,Writing,2,Confused,FALSE,1.7
SESSION09696,High School,Engineering,29/11/2024,7.34,1,Brainstorming,2,Idea Drafted,FALSE,1.3
SESSION09697,Undergraduate,Psychology,24/7/2024,23.15,11,Studying,3,Assignment Completed,FALSE,2.6
SESSION09698,High School,Biology,4/3/2025,23.42,4,Homework Help,2,Assignment Completed,FALSE,1
SESSION09699,High School,Engineering,21/12/2024,26.24,10,Brainstorming,4,Idea Drafted,FALSE,2.4
SESSION09700,Undergraduate,Engineering,13/2/2025,10.76,4,Writing,4,Assignment Completed,TRUE,4
SESSION09701,Undergraduate,Engineering,7/5/2025,28.19,8,Studying,4,Assignment Completed,TRUE,4.6
SESSION09702,High School,History,18/10/2024,9,2,Coding,2,Assignment Completed,TRUE,1.2
SESSION09703,Undergraduate,Biology,30/3/2025,4.84,1,Homework Help,5,Assignment Completed,TRUE,4.4
SESSION09704,High School,Math,26/1/2025,10.12,4,Research,4,Confused,TRUE,3.6
SESSION09705,Undergraduate,History,3/7/2024,27.05,10,Coding,3,Gave Up,TRUE,1.8
SESSION09706,Undergraduate,Psychology,13/3/2025,20.37,4,Homework Help,4,Assignment Completed,TRUE,3.7
SESSION09707,Undergraduate,Engineering,15/8/2024,14.95,6,Writing,2,Assignment Completed,TRUE,2
SESSION09708,Undergraduate,Biology,6/10/2024,35.31,7,Homework Help,5,Idea Drafted,FALSE,5
SESSION09709,Undergraduate,Biology,4/11/2024,26.24,6,Studying,4,Confused,FALSE,4
SESSION09710,Undergraduate,Biology,11/5/2025,21.01,7,Studying,4,Idea Drafted,TRUE,4
SESSION09711,Undergraduate,Business,19/3/2025,20.47,6,Writing,4,Idea Drafted,TRUE,3.9
SESSION09712,High School,Engineering,10/11/2024,8.39,2,Studying,5,Gave Up,FALSE,5
SESSION09713,High School,Engineering,5/2/2025,3.82,1,Writing,4,Idea Drafted,TRUE,4
SESSION09714,Undergraduate,Math,19/1/2025,3.93,1,Studying,3,Idea Drafted,FALSE,2.5
SESSION09715,Undergraduate,Computer Science,7/11/2024,25.69,5,Studying,2,Confused,TRUE,2.7
SESSION09716,Undergraduate,Computer Science,6/8/2024,7.47,1,Writing,3,Idea Drafted,TRUE,2.3
SESSION09717,Graduate,Psychology,19/11/2024,27.59,7,Homework Help,3,Idea Drafted,TRUE,3.4
SESSION09718,Undergraduate,Biology,8/7/2024,26.07,7,Studying,3,Idea Drafted,TRUE,3.3
SESSION09719,Undergraduate,Psychology,14/8/2024,15.4,3,Homework Help,3,Assignment Completed,TRUE,2.8
SESSION09720,Graduate,Psychology,4/8/2024,1.28,1,Brainstorming,4,Idea Drafted,TRUE,4.1
SESSION09721,Undergraduate,Biology,4/8/2024,26.83,7,Studying,2,Gave Up,TRUE,2.2
SESSION09722,High School,History,2/2/2025,4.81,1,Coding,5,Assignment Completed,FALSE,3.9
SESSION09723,Undergraduate,Psychology,10/3/2025,6.68,2,Homework Help,2,Confused,FALSE,1.5
SESSION09724,Graduate,Psychology,5/8/2024,10.53,2,Coding,4,Assignment Completed,TRUE,3.2
SESSION09725,Undergraduate,Math,26/10/2024,11.89,3,Homework Help,3,Assignment Completed,TRUE,3.1
SESSION09726,Undergraduate,Business,20/6/2025,76.92,17,Writing,2,Idea Drafted,TRUE,2.4
SESSION09727,Undergraduate,Biology,18/1/2025,11.98,4,Brainstorming,5,Confused,TRUE,3.9
SESSION09728,Undergraduate,Math,4/2/2025,25.03,6,Coding,3,Assignment Completed,TRUE,3.2
SESSION09729,Graduate,Biology,17/6/2025,59.02,28,Coding,1,Confused,TRUE,1
SESSION09730,Undergraduate,Computer Science,16/5/2025,45.29,11,Homework Help,1,Assignment Completed,FALSE,1.1
SESSION09731,Undergraduate,Computer Science,29/7/2024,10.9,3,Coding,3,Assignment Completed,FALSE,3.6
SESSION09732,Graduate,History,29/8/2024,1.68,1,Homework Help,5,Assignment Completed,FALSE,5
SESSION09733,Undergraduate,Biology,2/5/2025,14.2,4,Homework Help,5,Confused,FALSE,5
SESSION09734,Undergraduate,Business,7/12/2024,21.35,6,Writing,4,Assignment Completed,FALSE,4.4
SESSION09735,Graduate,Computer Science,19/1/2025,15.46,3,Brainstorming,5,Confused,TRUE,4.5
SESSION09736,Undergraduate,History,1/6/2025,11.02,2,Homework Help,4,Idea Drafted,TRUE,2.4
SESSION09737,Graduate,Psychology,28/11/2024,13.3,3,Studying,3,Gave Up,FALSE,3.7
SESSION09738,Undergraduate,Psychology,14/4/2025,31.52,14,Writing,4,Gave Up,FALSE,3.4
SESSION09739,Undergraduate,History,24/3/2025,22.55,6,Research,4,Confused,TRUE,2.8
SESSION09740,Undergraduate,History,12/10/2024,35.56,7,Studying,5,Gave Up,FALSE,5
SESSION09741,Undergraduate,Engineering,4/4/2025,13.73,3,Coding,4,Assignment Completed,FALSE,3.5
SESSION09742,Graduate,Business,14/2/2025,6.27,1,Research,2,Confused,TRUE,1
SESSION09743,Graduate,Computer Science,1/5/2025,3.82,1,Research,3,Confused,FALSE,2.5
SESSION09744,Undergraduate,Business,18/1/2025,21.96,7,Brainstorming,3,Idea Drafted,TRUE,3
SESSION09745,Undergraduate,Math,2/6/2025,3.92,1,Writing,4,Idea Drafted,TRUE,3.3
SESSION09746,Undergraduate,Math,1/12/2024,15.9,5,Coding,3,Assignment Completed,TRUE,4
SESSION09747,High School,Business,1/10/2024,20.35,4,Studying,4,Idea Drafted,TRUE,3.4
SESSION09748,Graduate,Engineering,27/12/2024,1.03,1,Writing,4,Assignment Completed,TRUE,3
SESSION09749,Undergraduate,Business,25/1/2025,6.11,2,Writing,5,Assignment Completed,TRUE,4.8
SESSION09750,Graduate,Biology,7/12/2024,13.68,3,Homework Help,2,Idea Drafted,TRUE,2.8
SESSION09751,High School,Biology,27/4/2025,13.15,3,Writing,3,Gave Up,FALSE,4.1
SESSION09752,High School,Biology,31/5/2025,4.31,1,Studying,3,Assignment Completed,TRUE,2.7
SESSION09753,Undergraduate,History,11/6/2025,51.33,25,Studying,2,Assignment Completed,TRUE,1.4
SESSION09754,Graduate,History,9/1/2025,12.49,2,Homework Help,4,Gave Up,FALSE,5
SESSION09755,Undergraduate,History,12/3/2025,16.53,3,Studying,3,Assignment Completed,TRUE,3.1
SESSION09756,Graduate,Math,4/12/2024,8.14,3,Writing,3,Assignment Completed,TRUE,2.1
SESSION09757,High School,Math,12/8/2024,4.9,1,Studying,3,Confused,FALSE,2.5
SESSION09758,Undergraduate,Computer Science,15/9/2024,30.89,6,Studying,3,Assignment Completed,TRUE,2
SESSION09759,Undergraduate,Psychology,21/12/2024,39.69,7,Writing,5,Assignment Completed,TRUE,5
SESSION09760,Undergraduate,Engineering,18/11/2024,26.52,8,Writing,5,Assignment Completed,FALSE,5
SESSION09761,Graduate,Biology,16/7/2024,7.5,3,Brainstorming,4,Idea Drafted,FALSE,3.6
SESSION09762,Undergraduate,Math,11/6/2025,17.07,3,Studying,5,Assignment Completed,TRUE,5
SESSION09763,Graduate,History,27/6/2024,3.59,1,Homework Help,4,Idea Drafted,TRUE,3.3
SESSION09764,Undergraduate,Math,4/1/2025,9.22,2,Coding,4,Idea Drafted,TRUE,4.8
SESSION09765,Undergraduate,Math,14/1/2025,23.92,6,Writing,3,Assignment Completed,TRUE,2.2
SESSION09766,High School,Engineering,6/10/2024,43.7,11,Homework Help,2,Gave Up,FALSE,2.3
SESSION09767,Undergraduate,Math,23/10/2024,21.58,7,Homework Help,4,Gave Up,FALSE,3.1
SESSION09768,Undergraduate,Engineering,18/12/2024,15.13,4,Coding,4,Assignment Completed,TRUE,4.9
SESSION09769,Graduate,Psychology,2/10/2024,16.53,6,Writing,3,Assignment Completed,TRUE,3.1
SESSION09770,Undergraduate,Biology,3/7/2024,12.21,2,Homework Help,2,Idea Drafted,TRUE,2.7
SESSION09771,Graduate,History,8/1/2025,62.38,30,Research,3,Assignment Completed,TRUE,2.2
SESSION09772,Graduate,History,10/4/2025,20.35,5,Homework Help,3,Confused,FALSE,3.7
SESSION09773,Undergraduate,Engineering,21/9/2024,13.88,5,Coding,2,Confused,TRUE,1.1
SESSION09774,Undergraduate,History,11/12/2024,44.82,9,Studying,3,Assignment Completed,TRUE,3.1
SESSION09775,Graduate,Engineering,8/5/2025,27.05,7,Writing,3,Assignment Completed,TRUE,3.1
SESSION09776,High School,History,6/3/2025,25.49,7,Homework Help,5,Assignment Completed,FALSE,4.8
SESSION09777,Undergraduate,Engineering,26/1/2025,7.23,2,Studying,4,Assignment Completed,TRUE,4.3
SESSION09778,Undergraduate,Computer Science,28/7/2024,7.55,1,Homework Help,5,Assignment Completed,FALSE,5
SESSION09779,High School,Business,29/1/2025,62.77,29,Writing,4,Confused,FALSE,2.9
SESSION09780,Undergraduate,Psychology,5/8/2024,20.05,6,Coding,3,Assignment Completed,TRUE,4.1
SESSION09781,Undergraduate,Psychology,1/2/2025,6.64,1,Coding,4,Confused,FALSE,4.8
SESSION09782,Undergraduate,History,6/7/2024,13.55,2,Studying,3,Assignment Completed,TRUE,3.6
SESSION09783,Undergraduate,Engineering,31/12/2024,29.13,8,Writing,3,Assignment Completed,TRUE,1.6
SESSION09784,Undergraduate,History,15/10/2024,21.48,4,Studying,4,Gave Up,FALSE,4.1
SESSION09785,Undergraduate,History,19/2/2025,22.96,11,Studying,3,Idea Drafted,TRUE,3.9
SESSION09786,Graduate,Computer Science,18/5/2025,20.42,4,Homework Help,4,Confused,TRUE,3.4
SESSION09787,Graduate,Computer Science,30/1/2025,30.29,12,Writing,4,Assignment Completed,TRUE,3
SESSION09788,Undergraduate,History,13/8/2024,14.72,4,Homework Help,2,Assignment Completed,TRUE,2.3
